Date,Symbol,Type,Entry Price,Exit Price,Entry Time,Exit Time,Exit Reason,PnL,Trade Count
2024-02-13,CESC,BUY,124.15,122.8,2024-02-13 10:10:00,2024-02-13 10:15:00,Stop Loss,-1.35,30
2024-02-14,CESC,BUY,123.5,124.25,2024-02-14 09:20:00,2024-02-14 09:40:00,Target Hit,0.75,4
2024-02-15,CESC,BUY,133.7,133.25,2024-02-15 09:20:00,2024-02-15 09:25:00,Stop Loss,-0.45,5
2024-02-16,CESC,SELL,132.8,132.0,2024-02-16 09:30:00,2024-02-16 09:40:00,Target Hit,0.8,13
2024-02-19,CESC,BUY,132.85,130.75,2024-02-19 09:30:00,2024-02-19 09:40:00,Stop Loss,-2.1,13
2024-02-19,CESC,SELL,130.75,129.95,2024-02-19 09:40:00,2024-02-19 09:55:00,Target Hit,0.8,18
2024-02-20,CESC,BUY,130.55,131.5,2024-02-20 09:25:00,2024-02-20 09:40:00,Target Hit,0.95,12
2024-02-21,CESC,SELL,130.1,130.5,2024-02-21 09:25:00,2024-02-21 09:30:00,Stop Loss,-0.4,8
2024-02-22,CESC,SELL,127.05,126.3,2024-02-22 09:25:00,2024-02-22 09:30:00,Target Hit,0.75,12
2024-02-22,CESC,BUY,130.6,131.9,2024-02-22 11:10:00,2024-02-22 11:20:00,Target Hit,1.3,27
2024-02-23,CESC,SELL,129.55,129.3,2024-02-23 10:25:00,2024-02-23 15:15:00,Time Exit,0.25,24
2024-02-26,CESC,BUY,129.8,129.0,2024-02-26 09:20:00,2024-02-26 09:25:00,Stop Loss,-0.8,7
2024-02-26,CESC,SELL,128.15,127.35,2024-02-26 09:50:00,2024-02-26 09:55:00,Target Hit,0.8,20
2024-02-27,CESC,BUY,130.0,129.25,2024-02-27 12:45:00,2024-02-27 13:55:00,Stop Loss,-0.75,28
2024-02-28,CESC,SELL,130.8,129.75,2024-02-28 09:30:00,2024-02-28 09:45:00,Target Hit,1.05,10
2024-02-29,CESC,SELL,127.2,127.6,2024-02-29 09:20:00,2024-02-29 09:25:00,Stop Loss,-0.4,6
2024-03-01,CESC,BUY,129.0,128.35,2024-03-01 10:15:00,2024-03-01 10:25:00,Stop Loss,-0.65,23
2024-03-04,CESC,BUY,132.0,130.7,2024-03-04 09:20:00,2024-03-04 09:25:00,Stop Loss,-1.3,10
2024-03-05,CESC,SELL,128.3,127.65,2024-03-05 09:40:00,2024-03-05 10:05:00,Target Hit,0.65,19
2024-03-06,CESC,BUY,130.1,128.95,2024-03-06 09:20:00,2024-03-06 09:30:00,Stop Loss,-1.15,5
2024-03-06,CESC,SELL,128.15,127.5,2024-03-06 09:35:00,2024-03-06 09:55:00,Target Hit,0.65,20
2024-03-07,CESC,BUY,127.85,127.45,2024-03-07 09:20:00,2024-03-07 09:30:00,Stop Loss,-0.4,5
2024-03-07,CESC,SELL,125.75,126.2,2024-03-07 10:40:00,2024-03-07 11:05:00,Stop Loss,-0.45,23
2024-03-11,CESC,SELL,123.3,123.7,2024-03-11 09:35:00,2024-03-11 10:15:00,Stop Loss,-0.4,17
2024-03-12,CESC,SELL,118.5,116.9,2024-03-12 09:20:00,2024-03-12 09:25:00,Target Hit,1.6,7
2024-03-13,CESC,SELL,118.5,117.65,2024-03-13 09:20:00,2024-03-13 09:25:00,Target Hit,0.85,7
2024-03-14,CESC,BUY,115.0,114.6,2024-03-14 09:20:00,2024-03-14 09:25:00,Stop Loss,-0.4,11
2024-03-15,CESC,SELL,116.0,115.1,2024-03-15 09:30:00,2024-03-15 09:50:00,Target Hit,0.9,13
2024-03-18,CESC,BUY,118.6,117.25,2024-03-18 09:25:00,2024-03-18 09:30:00,Stop Loss,-1.35,7
2024-03-18,CESC,SELL,116.3,115.7,2024-03-18 09:40:00,2024-03-18 09:45:00,Target Hit,0.6,16
2024-03-19,CESC,BUY,116.5,117.1,2024-03-19 09:30:00,2024-03-19 09:35:00,Target Hit,0.6,12
2024-03-19,CESC,SELL,114.4,115.1,2024-03-19 10:20:00,2024-03-19 10:35:00,Stop Loss,-0.7,31
2024-03-20,CESC,SELL,114.6,114.0,2024-03-20 09:40:00,2024-03-20 09:50:00,Target Hit,0.6,21
2024-03-21,CESC,BUY,116.7,116.4,2024-03-21 09:25:00,2024-03-21 09:30:00,Stop Loss,-0.3,6
2024-03-22,CESC,BUY,121.95,121.5,2024-03-22 09:35:00,2024-03-22 09:50:00,Stop Loss,-0.45,18
2024-03-26,CESC,BUY,120.1,119.7,2024-03-26 09:45:00,2024-03-26 10:00:00,Stop Loss,-0.4,15
2024-03-27,CESC,BUY,121.3,122.25,2024-03-27 09:25:00,2024-03-27 09:30:00,Target Hit,0.95,10
2024-03-28,CESC,SELL,124.5,123.7,2024-03-28 13:05:00,2024-03-28 13:15:00,Target Hit,0.8,33
2024-04-01,CESC,BUY,125.2,125.9,2024-04-01 09:35:00,2024-04-01 14:00:00,Target Hit,0.7,17
2024-01-01,CGPOWER,SELL,451.35,452.8,2024-01-01 09:40:00,2024-01-01 09:50:00,Stop Loss,-1.45,17
2024-01-02,CGPOWER,SELL,448.6,445.7,2024-01-02 09:55:00,2024-01-02 10:30:00,Target Hit,2.9,27
2024-01-02,CGPOWER,BUY,453.75,452.65,2024-01-02 15:05:00,2024-01-02 15:15:00,Time Exit,-1.1,41
2024-01-03,CGPOWER,BUY,456.9,454.15,2024-01-03 09:20:00,2024-01-03 09:30:00,Stop Loss,-2.75,5
2024-01-04,CGPOWER,BUY,459.6,457.85,2024-01-04 09:20:00,2024-01-04 09:30:00,Stop Loss,-1.75,4
2024-01-05,CGPOWER,BUY,486.2,482.6,2024-01-05 09:25:00,2024-01-05 09:30:00,Stop Loss,-3.6,12
2024-01-05,CGPOWER,SELL,470.65,467.8,2024-01-05 10:40:00,2024-01-05 10:50:00,Target Hit,2.85,24
2024-01-08,CGPOWER,BUY,477.65,476.05,2024-01-08 10:05:00,2024-01-08 10:40:00,Stop Loss,-1.6,25
2024-01-09,CGPOWER,BUY,476.5,475.3,2024-01-09 09:20:00,2024-01-09 09:25:00,Stop Loss,-1.2,7
2024-01-09,CGPOWER,SELL,470.75,471.95,2024-01-09 14:15:00,2024-01-09 14:35:00,Stop Loss,-1.2,37
2024-01-10,CGPOWER,SELL,468.6,470.75,2024-01-10 09:25:00,2024-01-10 09:30:00,Stop Loss,-2.15,20
2024-01-11,CGPOWER,BUY,472.0,469.4,2024-01-11 09:20:00,2024-01-11 09:25:00,Stop Loss,-2.6,6
2024-01-11,CGPOWER,SELL,465.45,466.75,2024-01-11 11:35:00,2024-01-11 11:45:00,Stop Loss,-1.3,24
2024-01-12,CGPOWER,BUY,465.6,464.35,2024-01-12 09:50:00,2024-01-12 11:20:00,Stop Loss,-1.25,24
2024-01-12,CGPOWER,SELL,461.95,460.1,2024-01-12 13:45:00,2024-01-12 15:15:00,Time Exit,1.85,33
2024-01-15,CGPOWER,BUY,463.2,460.6,2024-01-15 09:20:00,2024-01-15 09:25:00,Stop Loss,-2.6,3
2024-01-15,CGPOWER,SELL,458.7,456.35,2024-01-15 09:35:00,2024-01-15 10:00:00,Target Hit,2.35,19
2024-01-16,CGPOWER,SELL,454.5,456.0,2024-01-16 10:35:00,2024-01-16 11:05:00,Stop Loss,-1.5,23
2024-01-17,CGPOWER,BUY,453.2,455.55,2024-01-17 10:10:00,2024-01-17 10:30:00,Target Hit,2.35,15
2024-01-18,CGPOWER,SELL,454.65,451.75,2024-01-18 09:30:00,2024-01-18 09:45:00,Target Hit,2.9,14
2024-01-19,CGPOWER,SELL,453.5,454.7,2024-01-19 11:05:00,2024-01-19 11:55:00,Stop Loss,-1.2,27
2024-01-20,CGPOWER,SELL,454.1,455.75,2024-01-20 09:40:00,2024-01-20 10:10:00,Stop Loss,-1.65,18
2024-01-23,CGPOWER,BUY,464.8,463.3,2024-01-23 09:25:00,2024-01-23 09:35:00,Stop Loss,-1.5,18
2024-01-23,CGPOWER,SELL,455.95,459.0,2024-01-23 12:55:00,2024-01-23 13:35:00,Stop Loss,-3.05,31
2024-01-24,CGPOWER,BUY,434.45,436.95,2024-01-24 09:30:00,2024-01-24 10:45:00,Target Hit,2.5,15
2024-01-25,CGPOWER,SELL,448.3,449.95,2024-01-25 10:55:00,2024-01-25 11:05:00,Stop Loss,-1.65,29
2024-01-25,CGPOWER,BUY,470.65,462.15,2024-01-25 15:00:00,2024-01-25 15:05:00,Stop Loss,-8.5,35
2024-01-29,CGPOWER,SELL,459.95,457.25,2024-01-29 09:50:00,2024-01-29 10:00:00,Target Hit,2.7,21
2024-01-30,CGPOWER,SELL,460.5,463.05,2024-01-30 13:55:00,2024-01-30 14:15:00,Stop Loss,-2.55,32
2024-01-31,CGPOWER,SELL,456.5,458.4,2024-01-31 09:55:00,2024-01-31 10:15:00,Stop Loss,-1.9,23
2024-01-31,CGPOWER,BUY,464.55,463.0,2024-01-31 11:55:00,2024-01-31 12:05:00,Stop Loss,-1.55,32
2024-02-01,CGPOWER,SELL,460.95,458.6,2024-02-01 10:45:00,2024-02-01 11:00:00,Target Hit,2.35,28
2024-02-02,CGPOWER,SELL,447.7,450.0,2024-02-02 10:20:00,2024-02-02 10:45:00,Stop Loss,-2.3,22
2024-02-05,CGPOWER,SELL,439.05,441.75,2024-02-05 12:00:00,2024-02-05 12:45:00,Stop Loss,-2.7,28
2024-02-06,CGPOWER,SELL,439.45,437.05,2024-02-06 10:15:00,2024-02-06 10:25:00,Target Hit,2.4,21
2024-02-07,CGPOWER,SELL,442.85,440.35,2024-02-07 09:20:00,2024-02-07 09:25:00,Target Hit,2.5,5
2024-02-08,CGPOWER,SELL,432.55,433.95,2024-02-08 09:30:00,2024-02-08 09:40:00,Stop Loss,-1.4,15
2024-02-09,CGPOWER,SELL,428.95,424.75,2024-02-09 09:45:00,2024-02-09 09:50:00,Target Hit,4.2,22
2024-02-12,CGPOWER,SELL,433.5,434.7,2024-02-12 10:05:00,2024-02-12 10:15:00,Stop Loss,-1.2,24
2024-02-13,CGPOWER,SELL,434.1,428.5,2024-02-13 09:20:00,2024-02-13 09:25:00,Target Hit,5.6,6
2024-02-14,CGPOWER,SELL,426.05,428.0,2024-02-14 09:20:00,2024-02-14 14:10:00,Stop Loss,-1.95,5
2024-02-14,CGPOWER,BUY,434.25,440.15,2024-02-14 15:10:00,2024-02-14 15:15:00,Target Hit,5.9,27
2024-02-15,CGPOWER,SELL,435.3,432.0,2024-02-15 09:25:00,2024-02-15 09:55:00,Target Hit,3.3,7
2024-02-19,CGPOWER,BUY,434.75,431.8,2024-02-19 11:10:00,2024-02-19 12:30:00,Stop Loss,-2.95,29
2024-02-20,CGPOWER,BUY,439.6,437.45,2024-02-20 09:20:00,2024-02-20 09:25:00,Stop Loss,-2.15,5
2024-02-20,CGPOWER,SELL,434.7,430.55,2024-02-20 09:40:00,2024-02-20 09:50:00,Target Hit,4.15,20
2024-02-21,CGPOWER,SELL,432.55,434.6,2024-02-21 09:30:00,2024-02-21 09:35:00,Stop Loss,-2.05,10
2024-02-22,CGPOWER,SELL,424.0,425.4,2024-02-22 11:10:00,2024-02-22 15:05:00,Stop Loss,-1.4,28
2024-02-23,CGPOWER,BUY,429.15,427.75,2024-02-23 09:40:00,2024-02-23 10:10:00,Stop Loss,-1.4,19
2024-02-26,CGPOWER,SELL,428.25,429.9,2024-02-26 09:25:00,2024-02-26 09:35:00,Stop Loss,-1.65,11
2024-02-27,CGPOWER,BUY,432.0,430.65,2024-02-27 09:55:00,2024-02-27 10:00:00,Stop Loss,-1.35,19
2024-02-28,CGPOWER,SELL,433.6,435.55,2024-02-28 10:55:00,2024-02-28 11:05:00,Stop Loss,-1.95,29
2024-02-29,CGPOWER,BUY,429.0,432.05,2024-02-29 10:00:00,2024-02-29 10:05:00,Target Hit,3.05,22
2024-03-01,CGPOWER,SELL,471.25,467.0,2024-03-01 09:20:00,2024-03-01 09:25:00,Target Hit,4.25,6
2024-03-02,CGPOWER,SELL,468.0,469.95,2024-03-02 09:20:00,2024-03-02 09:30:00,Stop Loss,-1.95,8
2024-03-04,CGPOWER,SELL,471.9,469.5,2024-03-04 09:20:00,2024-03-04 09:40:00,Target Hit,2.4,11
2024-03-05,CGPOWER,SELL,462.9,464.2,2024-03-05 10:55:00,2024-03-05 11:20:00,Stop Loss,-1.3,31
2024-03-06,CGPOWER,SELL,456.65,452.85,2024-03-06 09:30:00,2024-03-06 09:55:00,Target Hit,3.8,16
2024-03-06,CGPOWER,BUY,467.95,469.95,2024-03-06 14:40:00,2024-03-06 15:15:00,Time Exit,2.0,33
2024-03-07,CGPOWER,SELL,464.95,461.45,2024-03-07 09:20:00,2024-03-07 10:40:00,Target Hit,3.5,6
2024-03-11,CGPOWER,SELL,457.8,460.0,2024-03-11 09:20:00,2024-03-11 09:25:00,Stop Loss,-2.2,8
2024-03-11,CGPOWER,BUY,468.3,470.8,2024-03-11 12:50:00,2024-03-11 12:55:00,Target Hit,2.5,36
2024-03-12,CGPOWER,SELL,459.7,462.0,2024-03-12 09:20:00,2024-03-12 10:25:00,Stop Loss,-2.3,8
2024-03-13,CGPOWER,SELL,453.25,457.0,2024-03-13 09:35:00,2024-03-13 09:40:00,Stop Loss,-3.75,18
2024-03-13,CGPOWER,BUY,465.45,462.2,2024-03-13 15:00:00,2024-03-13 15:05:00,Stop Loss,-3.25,30
2024-03-14,CGPOWER,BUY,464.5,463.05,2024-03-14 09:30:00,2024-03-14 09:35:00,Stop Loss,-1.45,22
2024-03-15,CGPOWER,BUY,472.25,470.65,2024-03-15 09:25:00,2024-03-15 09:35:00,Stop Loss,-1.6,9
2024-03-18,CGPOWER,SELL,465.0,466.7,2024-03-18 13:10:00,2024-03-18 14:35:00,Stop Loss,-1.7,29
2024-03-19,CGPOWER,SELL,465.95,467.3,2024-03-19 09:45:00,2024-03-19 10:30:00,Stop Loss,-1.35,17
2024-03-19,CGPOWER,BUY,473.4,476.25,2024-03-19 14:45:00,2024-03-19 14:50:00,Target Hit,2.85,35
2024-03-20,CGPOWER,SELL,475.7,477.15,2024-03-20 09:30:00,2024-03-20 09:35:00,Stop Loss,-1.45,15
2024-03-20,CGPOWER,BUY,483.05,486.5,2024-03-20 10:25:00,2024-03-20 10:45:00,Target Hit,3.45,28
2024-03-21,CGPOWER,BUY,529.65,538.4,2024-03-21 09:20:00,2024-03-21 09:25:00,Target Hit,8.75,2
2024-03-22,CGPOWER,SELL,532.25,528.95,2024-03-22 09:20:00,2024-03-22 10:20:00,Target Hit,3.3,5
2024-03-27,CGPOWER,BUY,553.75,550.55,2024-03-27 11:10:00,2024-03-27 11:15:00,Stop Loss,-3.2,28
2024-03-28,CGPOWER,SELL,544.8,546.85,2024-03-28 10:05:00,2024-03-28 11:00:00,Stop Loss,-2.05,22
2024-04-01,CGPOWER,SELL,540.0,542.4,2024-04-01 09:20:00,2024-04-01 09:25:00,Stop Loss,-2.4,7
2024-01-01,CHAMBLFERT,BUY,380.7,382.9,2024-01-01 09:20:00,2024-01-01 09:25:00,Target Hit,2.2,7
2024-01-02,CHAMBLFERT,SELL,377.55,379.55,2024-01-02 09:55:00,2024-01-02 10:00:00,Stop Loss,-2.0,28
2024-01-03,CHAMBLFERT,BUY,383.3,379.9,2024-01-03 09:30:00,2024-01-03 09:35:00,Stop Loss,-3.4,11
2024-01-04,CHAMBLFERT,SELL,391.05,388.2,2024-01-04 09:50:00,2024-01-04 10:15:00,Target Hit,2.85,20
2024-01-05,CHAMBLFERT,SELL,382.95,379.25,2024-01-05 09:20:00,2024-01-05 09:25:00,Target Hit,3.7,4
2024-01-08,CHAMBLFERT,SELL,372.15,370.15,2024-01-08 09:20:00,2024-01-08 09:25:00,Target Hit,2.0,3
2024-01-08,CHAMBLFERT,BUY,383.4,379.3,2024-01-08 12:45:00,2024-01-08 12:50:00,Stop Loss,-4.1,30
2024-01-09,CHAMBLFERT,SELL,380.45,381.5,2024-01-09 09:20:00,2024-01-09 13:25:00,Stop Loss,-1.05,8
2024-01-10,CHAMBLFERT,SELL,378.5,373.1,2024-01-10 09:20:00,2024-01-10 09:25:00,Target Hit,5.4,8
2024-01-11,CHAMBLFERT,SELL,375.55,376.7,2024-01-11 09:30:00,2024-01-11 09:45:00,Stop Loss,-1.15,12
2024-01-11,CHAMBLFERT,BUY,377.9,376.8,2024-01-11 13:40:00,2024-01-11 14:10:00,Stop Loss,-1.1,30
2024-01-12,CHAMBLFERT,BUY,386.95,385.7,2024-01-12 09:35:00,2024-01-12 09:55:00,Stop Loss,-1.25,22
2024-01-12,CHAMBLFERT,SELL,381.25,382.25,2024-01-12 11:00:00,2024-01-12 11:10:00,Stop Loss,-1.0,30
2024-01-15,CHAMBLFERT,SELL,382.5,383.55,2024-01-15 09:50:00,2024-01-15 11:30:00,Stop Loss,-1.05,25
2024-01-15,CHAMBLFERT,BUY,385.9,384.9,2024-01-15 11:45:00,2024-01-15 12:40:00,Stop Loss,-1.0,33
2024-01-16,CHAMBLFERT,BUY,387.25,386.0,2024-01-16 11:20:00,2024-01-16 12:05:00,Stop Loss,-1.25,28
2024-01-16,CHAMBLFERT,SELL,384.15,385.5,2024-01-16 13:15:00,2024-01-16 13:50:00,Stop Loss,-1.35,40
2024-01-17,CHAMBLFERT,BUY,386.4,384.8,2024-01-17 09:25:00,2024-01-17 09:55:00,Stop Loss,-1.6,7
2024-01-18,CHAMBLFERT,SELL,361.25,368.45,2024-01-18 09:45:00,2024-01-18 09:50:00,Stop Loss,-7.2,27
2024-01-18,CHAMBLFERT,BUY,381.9,382.95,2024-01-18 15:00:00,2024-01-18 15:15:00,Time Exit,1.05,39
2024-01-19,CHAMBLFERT,BUY,386.2,383.15,2024-01-19 09:20:00,2024-01-19 09:30:00,Stop Loss,-3.05,3
2024-01-19,CHAMBLFERT,SELL,383.15,384.8,2024-01-19 09:30:00,2024-01-19 09:35:00,Stop Loss,-1.65,14
2024-01-20,CHAMBLFERT,SELL,373.45,373.4,2024-01-20 15:10:00,2024-01-20 15:15:00,Time Exit,0.05,34
2024-01-23,CHAMBLFERT,SELL,369.8,371.3,2024-01-23 09:20:00,2024-01-23 09:25:00,Stop Loss,-1.5,11
2024-01-24,CHAMBLFERT,BUY,359.55,361.5,2024-01-24 09:20:00,2024-01-24 09:30:00,Target Hit,1.95,6
2024-01-25,CHAMBLFERT,BUY,370.35,369.4,2024-01-25 10:00:00,2024-01-25 10:15:00,Stop Loss,-0.95,17
2024-01-25,CHAMBLFERT,SELL,366.75,368.5,2024-01-25 10:50:00,2024-01-25 11:10:00,Stop Loss,-1.75,28
2024-01-29,CHAMBLFERT,BUY,371.25,370.2,2024-01-29 09:30:00,2024-01-29 09:40:00,Stop Loss,-1.05,15
2024-01-29,CHAMBLFERT,SELL,368.55,369.7,2024-01-29 10:05:00,2024-01-29 11:50:00,Stop Loss,-1.15,22
2024-01-30,CHAMBLFERT,SELL,370.1,371.3,2024-01-30 09:30:00,2024-01-30 10:25:00,Stop Loss,-1.2,17
2024-01-31,CHAMBLFERT,BUY,359.7,362.0,2024-01-31 09:20:00,2024-01-31 09:35:00,Target Hit,2.3,6
2024-02-01,CHAMBLFERT,BUY,369.35,372.7,2024-02-01 09:25:00,2024-02-01 09:50:00,Target Hit,3.35,13
2024-02-01,CHAMBLFERT,SELL,365.3,367.05,2024-02-01 12:20:00,2024-02-01 13:20:00,Stop Loss,-1.75,33
2024-02-02,CHAMBLFERT,BUY,367.15,366.05,2024-02-02 09:35:00,2024-02-02 09:55:00,Stop Loss,-1.1,13
2024-02-02,CHAMBLFERT,SELL,363.0,359.65,2024-02-02 12:25:00,2024-02-02 14:50:00,Target Hit,3.35,30
2024-02-05,CHAMBLFERT,SELL,355.5,356.45,2024-02-05 10:15:00,2024-02-05 10:35:00,Stop Loss,-0.95,22
2024-02-06,CHAMBLFERT,SELL,342.7,340.4,2024-02-06 09:25:00,2024-02-06 10:30:00,Target Hit,2.3,9
2024-02-06,CHAMBLFERT,BUY,349.15,350.9,2024-02-06 11:30:00,2024-02-06 12:35:00,Target Hit,1.75,31
2024-02-07,CHAMBLFERT,BUY,365.5,367.7,2024-02-07 09:20:00,2024-02-07 09:30:00,Target Hit,2.2,6
2024-02-08,CHAMBLFERT,SELL,367.95,365.0,2024-02-08 10:05:00,2024-02-08 11:00:00,Target Hit,2.95,28
2024-02-09,CHAMBLFERT,SELL,361.1,358.3,2024-02-09 09:30:00,2024-02-09 09:35:00,Target Hit,2.8,10
2024-02-12,CHAMBLFERT,BUY,364.0,362.35,2024-02-12 09:25:00,2024-02-12 09:35:00,Stop Loss,-1.65,8
2024-02-12,CHAMBLFERT,SELL,359.7,360.75,2024-02-12 09:45:00,2024-02-12 09:50:00,Stop Loss,-1.05,21
2024-02-13,CHAMBLFERT,SELL,349.1,351.35,2024-02-13 09:25:00,2024-02-13 09:30:00,Stop Loss,-2.25,19
2024-02-13,CHAMBLFERT,BUY,357.35,356.0,2024-02-13 10:40:00,2024-02-13 11:15:00,Stop Loss,-1.35,35
2024-02-14,CHAMBLFERT,BUY,354.1,353.0,2024-02-14 09:20:00,2024-02-14 09:25:00,Stop Loss,-1.1,6
2024-02-15,CHAMBLFERT,BUY,365.9,364.0,2024-02-15 09:25:00,2024-02-15 09:40:00,Stop Loss,-1.9,8
2024-02-16,CHAMBLFERT,BUY,369.9,368.25,2024-02-16 10:30:00,2024-02-16 10:55:00,Stop Loss,-1.65,21
2024-02-19,CHAMBLFERT,SELL,366.55,367.65,2024-02-19 09:30:00,2024-02-19 10:05:00,Stop Loss,-1.1,14
2024-02-19,CHAMBLFERT,BUY,370.15,368.85,2024-02-19 11:40:00,2024-02-19 11:55:00,Stop Loss,-1.3,30
2024-02-21,CHAMBLFERT,BUY,372.4,370.65,2024-02-21 09:35:00,2024-02-21 10:10:00,Stop Loss,-1.75,15
2024-02-21,CHAMBLFERT,SELL,369.85,370.9,2024-02-21 11:45:00,2024-02-21 11:55:00,Stop Loss,-1.05,32
2024-02-22,CHAMBLFERT,BUY,369.4,371.3,2024-02-22 10:35:00,2024-02-22 12:00:00,Target Hit,1.9,24
2024-02-23,CHAMBLFERT,SELL,371.05,369.05,2024-02-23 09:25:00,2024-02-23 10:25:00,Target Hit,2.0,10
2024-02-26,CHAMBLFERT,SELL,363.9,362.0,2024-02-26 09:20:00,2024-02-26 09:30:00,Target Hit,1.9,8
2024-02-27,CHAMBLFERT,BUY,359.95,358.45,2024-02-27 09:45:00,2024-02-27 10:05:00,Stop Loss,-1.5,17
2024-02-27,CHAMBLFERT,SELL,356.95,354.6,2024-02-27 11:50:00,2024-02-27 13:40:00,Target Hit,2.35,25
2024-02-28,CHAMBLFERT,BUY,357.0,356.1,2024-02-28 09:35:00,2024-02-28 09:40:00,Stop Loss,-0.9,13
2024-02-28,CHAMBLFERT,SELL,353.25,351.25,2024-02-28 10:40:00,2024-02-28 10:55:00,Target Hit,2.0,24
2024-02-29,CHAMBLFERT,SELL,342.6,343.65,2024-02-29 10:50:00,2024-02-29 11:00:00,Stop Loss,-1.05,26
2024-02-29,CHAMBLFERT,BUY,348.35,346.75,2024-02-29 13:25:00,2024-02-29 13:35:00,Stop Loss,-1.6,38
2024-03-01,CHAMBLFERT,SELL,353.05,351.0,2024-03-01 09:40:00,2024-03-01 09:50:00,Target Hit,2.05,14
2024-03-02,CHAMBLFERT,SELL,352.55,353.5,2024-03-02 11:40:00,2024-03-02 11:50:00,Stop Loss,-0.95,19
2024-03-04,CHAMBLFERT,SELL,352.75,353.85,2024-03-04 11:25:00,2024-03-04 11:35:00,Stop Loss,-1.1,27
2024-03-05,CHAMBLFERT,BUY,359.45,358.5,2024-03-05 09:20:00,2024-03-05 09:35:00,Stop Loss,-0.95,11
2024-03-06,CHAMBLFERT,SELL,351.55,353.2,2024-03-06 09:55:00,2024-03-06 10:05:00,Stop Loss,-1.65,25
2024-03-06,CHAMBLFERT,BUY,357.9,358.65,2024-03-06 13:50:00,2024-03-06 15:15:00,Time Exit,0.75,31
2024-03-07,CHAMBLFERT,BUY,371.1,374.15,2024-03-07 09:50:00,2024-03-07 09:55:00,Target Hit,3.05,17
2024-03-11,CHAMBLFERT,SELL,373.4,374.65,2024-03-11 09:20:00,2024-03-11 09:35:00,Stop Loss,-1.25,9
2024-03-12,CHAMBLFERT,SELL,371.0,366.85,2024-03-12 09:20:00,2024-03-12 09:25:00,Target Hit,4.15,9
2024-03-13,CHAMBLFERT,SELL,356.4,354.3,2024-03-13 09:35:00,2024-03-13 09:55:00,Target Hit,2.1,19
2024-03-14,CHAMBLFERT,BUY,341.95,344.5,2024-03-14 09:20:00,2024-03-14 09:30:00,Target Hit,2.55,12
2024-03-15,CHAMBLFERT,SELL,343.6,341.5,2024-03-15 10:20:00,2024-03-15 10:30:00,Target Hit,2.1,26
2024-03-18,CHAMBLFERT,SELL,344.65,342.85,2024-03-18 09:30:00,2024-03-18 11:00:00,Target Hit,1.8,13
2024-03-19,CHAMBLFERT,BUY,344.85,343.95,2024-03-19 09:35:00,2024-03-19 09:45:00,Stop Loss,-0.9,13
2024-03-19,CHAMBLFERT,SELL,342.15,340.25,2024-03-19 09:55:00,2024-03-19 10:35:00,Target Hit,1.9,24
2024-03-20,CHAMBLFERT,SELL,338.6,336.8,2024-03-20 09:30:00,2024-03-20 09:45:00,Target Hit,1.8,16
2024-03-21,CHAMBLFERT,BUY,343.0,341.65,2024-03-21 09:35:00,2024-03-21 12:05:00,Stop Loss,-1.35,12
2024-03-22,CHAMBLFERT,BUY,346.0,345.05,2024-03-22 11:15:00,2024-03-22 12:05:00,Stop Loss,-0.95,27
2024-03-27,CHAMBLFERT,SELL,343.3,344.85,2024-03-27 10:30:00,2024-03-27 10:40:00,Stop Loss,-1.55,24
2024-03-27,CHAMBLFERT,BUY,347.5,349.75,2024-03-27 13:25:00,2024-03-27 13:35:00,Target Hit,2.25,33
2024-03-28,CHAMBLFERT,SELL,345.05,343.25,2024-03-28 09:30:00,2024-03-28 11:20:00,Target Hit,1.8,9
2024-04-01,CHAMBLFERT,BUY,350.0,352.6,2024-04-01 09:20:00,2024-04-01 10:25:00,Target Hit,2.6,8
2024-01-01,CHOLAFIN,SELL,1251.0,1244.65,2024-01-01 09:30:00,2024-01-01 10:15:00,Target Hit,6.35,12
2024-01-02,CHOLAFIN,SELL,1220.0,1223.2,2024-01-02 09:30:00,2024-01-02 10:05:00,Stop Loss,-3.2,17
2024-01-03,CHOLAFIN,BUY,1228.65,1235.0,2024-01-03 09:20:00,2024-01-03 10:35:00,Target Hit,6.35,6
2024-01-04,CHOLAFIN,BUY,1262.95,1258.5,2024-01-04 10:25:00,2024-01-04 10:35:00,Stop Loss,-4.45,26
2024-01-05,CHOLAFIN,SELL,1288.0,1280.95,2024-01-05 09:25:00,2024-01-05 10:00:00,Target Hit,7.05,13
2024-01-08,CHOLAFIN,SELL,1249.65,1241.65,2024-01-08 09:25:00,2024-01-08 09:35:00,Target Hit,8.0,12
2024-01-09,CHOLAFIN,SELL,1228.3,1235.8,2024-01-09 09:35:00,2024-01-09 11:25:00,Stop Loss,-7.5,15
2024-01-09,CHOLAFIN,BUY,1245.95,1240.7,2024-01-09 12:30:00,2024-01-09 13:10:00,Stop Loss,-5.25,33
2024-01-10,CHOLAFIN,SELL,1218.0,1221.95,2024-01-10 09:25:00,2024-01-10 09:30:00,Stop Loss,-3.95,21
2024-01-12,CHOLAFIN,BUY,1241.15,1246.7,2024-01-12 13:20:00,2024-01-12 15:15:00,Time Exit,5.55,32
2024-01-15,CHOLAFIN,BUY,1272.2,1280.85,2024-01-15 09:20:00,2024-01-15 10:00:00,Target Hit,8.65,4
2024-01-16,CHOLAFIN,BUY,1288.3,1283.15,2024-01-16 09:20:00,2024-01-16 09:45:00,Stop Loss,-5.15,6
